Dates,Spot A,Vol A,Spot B,Vol B,Spot C,Vol C
2019-12-30 00:00:00,72.88,25.755,126.8553,20.796,138.63,21.656
2019-12-31 00:00:00,73.413,25.79,128.0302,20.732,139.4,21.635
2020-01-02 00:00:00,75.088,25.966,129.3483,20.37,141.09,21.144
2020-01-03 00:00:00,74.358,26.129,128.3167,20.69,138.34,21.672
2020-01-06 00:00:00,74.95,25.898,128.0875,20.77,138.23,21.893
2020-01-07 00:00:00,74.598,26.167,128.1735,20.669,135.88,22.121
2020-01-08 00:00:00,75.798,26.059,129.2432,20.585,136.94,21.974
2020-01-09 00:00:00,77.408,26.69,130.6091,20.384,137.44,21.714
2020-01-10 00:00:00,77.583,26.625,130.5614,20.298,136.07,21.74
2020-01-13 00:00:00,79.24,26.505,130.4754,20.284,137.2,21.327
2020-01-14 00:00:00,78.17,26.68,129.7304,20.214,138.8,21.157
2020-01-15 00:00:00,77.835,26.718,130.4945,20.103,136.72,21.125
2020-01-16 00:00:00,78.81,26.436,131.7935,19.99,137.25,20.518
2020-01-17 00:00:00,79.683,25.922,132.1087,19.914,138.2,20.381
2020-01-21 00:00:00,79.143,25.741,132.9302,20.298,136.84,20.668
2020-01-22 00:00:00,79.425,25.612,137.4385,19.054,136.68,20.574
2020-01-23 00:00:00,79.808,25.547,136.4643,19.06,136.54,21.033
2020-01-24 00:00:00,79.578,26.079,134.2579,19.248,133.15,21.812
2020-01-27 00:00:00,77.238,26.618,132.4048,19.863,132.03,22.128
2020-01-28 00:00:00,79.423,26.183,133.2931,19.549,134.43,21.578
2020-01-29 00:00:00,81.085,26.037,131.5165,19.533,134.23,21.773
2020-01-30 00:00:00,80.968,26.176,130.6378,19.653,135.89,21.521
2020-01-31 00:00:00,77.378,27.606,137.2857,19.849,132.36,22.355
2020-02-03 00:00:00,77.165,26.972,139.7118,19.932,133.37,21.939
2020-02-04 00:00:00,79.713,26.679,142.4245,19.919,135.29,21.48
2020-02-05 00:00:00,80.363,26.595,149.3208,20.103,137.59,21.248
2020-02-06 00:00:00,81.303,26.23,149.7315,21.144,137.61,21.124
2020-02-07 00:00:00,80.008,26.591,146.5317,20.52,137.17,21.213
2020-02-10 00:00:00,80.388,26.562,147.506,21.16,137.74,21.152
2020-02-11 00:00:00,79.903,26.564,146.5986,20.431,138,21.058
2020-02-12 00:00:00,81.8,25.985,148.3465,19.689,138,20.7
2020-02-13 00:00:00,81.218,25.982,147.3914,20.192,137.88,20.846
2020-02-14 00:00:00,81.238,25.631,143.9432,20.39,137.46,20.548
2020-02-18 00:00:00,79.75,26.062,144.3253,20.562,135.64,20.836
2020-02-19 00:00:00,80.905,25.961,144.096,20.528,137.49,20.65
2020-02-20 00:00:00,80.075,26.078,144.4399,20.506,137.49,20.665
2020-02-21 00:00:00,78.263,26.651,143.1218,20.968,135.81,21.269
2020-02-24 00:00:00,74.545,28.18,139.8647,21.671,132.16,22.308
2020-02-25 00:00:00,72.02,28.527,135.3563,22.96,126.26,23.956
2020-02-26 00:00:00,73.163,28.334,133.4842,22.982,126.64,23.695
2020-02-27 00:00:00,68.38,29.744,127.1419,24.444,121.37,25.075
2020-02-28 00:00:00,68.34,31.738,124.3146,26.52,116.11,30.264
2020-03-02 00:00:00,74.703,29.259,128.2785,24.581,121.52,26.94
2020-03-03 00:00:00,72.33,31.452,123.1206,26.007,116.96,27.24
2020-03-04 00:00:00,75.685,29.704,128.2021,24.363,119.85,25.533
2020-03-05 00:00:00,73.23,32.386,123.7415,27.002,113.97,29.461
2020-03-06 00:00:00,72.258,33.399,122.0031,29.098,108.08,33.797
2020-03-09 00:00:00,66.543,37.114,112.5279,32.262,93.44,42.939
2020-03-10 00:00:00,71.335,34.249,119.1758,31.217,100.7,38.985
2020-03-11 00:00:00,68.858,36.171,112.6807,32.954,95.96,43.514
2020-03-12 00:00:00,62.058,40.135,98.2004,38.2,88.05,50.391
2020-03-13 00:00:00,69.493,35.4,103.11,36.039,103.91,42.699
2020-03-16 00:00:00,60.553,45.46,94.6376,43.102,88.36,51.253
2020-03-17 00:00:00,63.215,43.594,101.8682,40.211,93.76,49.696
2020-03-18 00:00:00,61.668,50.144,98.9072,43.639,83.89,62.922
2020-03-19 00:00:00,61.195,46.459,95.8412,44.597,85.3,56.998
2020-03-20 00:00:00,57.31,46.397,91.1131,40.135,83.5,54.965
2020-03-23 00:00:00,56.093,39.802,90.5209,40.347,79.03,52.637
2020-03-24 00:00:00,61.72,35.977,100.7507,37.66,88.43,44.268
2020-03-25 00:00:00,61.38,36.75,101.1041,36.027,91.73,44.218
2020-03-26 00:00:00,64.61,34.552,107.8285,32.835,98.12,40.506
2020-03-27 00:00:00,61.935,36.392,103.1864,35.426,91.13,44.008
2020-03-30 00:00:00,63.703,34.815,107.8667,33.14,93.5,41.112
2020-03-31 00:00:00,63.573,34.711,105.9563,33.17,90.03,41.901
2020-04-01 00:00:00,60.228,37.41,100.4259,35.25,84.36,45.236
2020-04-02 00:00:00,61.233,36.301,105.068,35.556,87.51,43.094
2020-04-03 00:00:00,60.353,36.531,101.5721,34.918,84.05,43.884
2020-04-06 00:00:00,65.618,33.794,109.6719,34.219,89.46,42.162
2020-04-07 00:00:00,64.858,34.034,109.7866,31.535,90.64,40.698
2020-04-08 00:00:00,66.518,32.707,113.9415,33.536,94.3,40.056
2020-04-09 00:00:00,66.998,32.44,116.0524,32.206,102.76,38.156
2020-04-13 00:00:00,68.313,31.863,115.7181,31.815,98.19,38.393
2020-04-14 00:00:00,71.763,30.993,118.3544,31.153,95.5,37.85
2020-04-15 00:00:00,71.108,32.367,113.3684,33.855,90.79,40.403
2020-04-16 00:00:00,71.673,33.3,110.5411,34.328,87.33,42.322
2020-04-17 00:00:00,70.7,33.64,114.7343,34.442,95.18,39.302
2020-04-20 00:00:00,69.233,34.709,115.0113,35.655,91.71,41.267
2020-04-21 00:00:00,67.093,36.335,111.5249,37.186,89.05,42.929
2020-04-22 00:00:00,69.025,35.495,113.9606,35.005,89.34,43.071
2020-04-23 00:00:00,68.758,35.366,115.9092,35.359,89.39,42.491
2020-04-24 00:00:00,70.743,34.137,119.1281,33.116,90.71,40.729
2020-04-27 00:00:00,70.793,33.626,120.2743,32.763,94.62,38.788
2020-04-28 00:00:00,69.645,33.459,120.6086,32.816,95.29,38.9
2020-04-29 00:00:00,71.933,32.235,122.9201,31.845,97.86,37.838
2020-04-30 00:00:00,73.45,32.562,119.9304,31.48,95.76,38.453
2020-05-01 00:00:00,72.268,33.798,116.4058,34.558,93.25,40.652
2020-05-04 00:00:00,73.29,33.978,116.2244,33.196,92.14,40.738
2020-05-05 00:00:00,74.39,33.503,117.084,32.337,92,40.355
2020-05-06 00:00:00,75.158,33.6,117.6475,32.612,90.27,40.268
2020-05-07 00:00:00,75.935,32.981,115.7945,31.496,91.21,39.606
2020-05-08 00:00:00,77.533,32.149,117.4756,31.127,92.7,38.653
2020-05-11 00:00:00,78.753,32.112,117.0936,30.743,89.97,38.889
2020-05-12 00:00:00,77.853,31.919,114.868,31.06,87.03,39.282
2020-05-13 00:00:00,76.913,33.124,110.5411,32.986,84.03,41.21
2020-05-14 00:00:00,77.385,34.068,111.7064,33.877,87.52,41.222
2020-05-15 00:00:00,76.928,34.02,111.7351,32.56,85.9,41.201
2020-05-18 00:00:00,78.74,33.026,116.1097,31.297,90.45,37.723
2020-05-19 00:00:00,78.285,32.768,114.8967,30.556,88.67,38.534
2020-05-20 00:00:00,79.808,32.275,115.9378,30.827,91.33,37.299
2020-05-21 00:00:00,79.213,32.544,113.7791,31.148,90.17,37.331
2020-05-22 00:00:00,79.723,31.762,113.0819,31.073,89.47,37.281
2020-05-26 00:00:00,79.183,31.758,116.3008,30.765,95.82,35.15
2020-05-27 00:00:00,79.528,31.704,119.9113,28.931,101.37,34.761
2020-05-28 00:00:00,79.563,31.988,118.9466,28.814,99.86,35.224
2020-05-29 00:00:00,79.485,31.569,119.3,29.322,97.31,35.359
2020-06-01 00:00:00,80.463,31.355,119.2904,30.515,98.6,35.159
2020-06-02 00:00:00,80.835,31.157,120.3507,28.346,98.93,34.364
2020-06-03 00:00:00,81.28,30.421,123.2639,27.977,104.27,33.944
2020-06-04 00:00:00,80.58,30.236,123.1111,27.31,106.44,33.064
2020-06-05 00:00:00,82.875,28.739,126.139,26.854,111.23,31.585
2020-06-08 00:00:00,83.365,28.904,129.6635,26.249,113.45,31.911
2020-06-09 00:00:00,85.998,29.234,125.9575,27.734,110.54,31.838
2020-06-10 00:00:00,88.21,29.534,124.0471,27.064,106.06,32.784
2020-06-11 00:00:00,83.975,32.306,112.7189,31.553,97.21,37.243
2020-06-12 00:00:00,84.7,32.789,116.444,30.281,99.87,36.086
2020-06-15 00:00:00,85.748,32.277,116.1957,31.835,101.25,36.732
2020-06-16 00:00:00,88.02,31.991,119.5388,32.575,102.06,35.707
2020-06-17 00:00:00,87.898,32.084,118.5836,31.271,99.48,36.265
2020-06-18 00:00:00,87.933,32.109,118.5932,31.143,98.94,35.949
2020-06-19 00:00:00,87.43,32.127,116.9789,31.488,97.81,36.739
2020-06-22 00:00:00,89.718,31.803,115.6417,31.462,96.75,37.136
2020-06-23 00:00:00,91.633,32.148,114.0561,32.086,97.93,36.075
2020-06-24 00:00:00,90.015,33.006,111.2002,32.271,94.66,37.401
2020-06-25 00:00:00,91.21,32.867,113.6932,31.197,97.96,37.719
2020-06-26 00:00:00,88.408,33.706,111.9357,32.442,92.59,38.386
2020-06-29 00:00:00,90.445,33.147,114.3809,31.166,93,38.116
2020-06-30 00:00:00,91.2,32.43,115.3552,30.207,94.06,36.758
2020-07-01 00:00:00,91.028,32.181,113.2251,31.396,93.26,36.189
2020-07-02 00:00:00,91.028,31.139,114.3331,29.227,92.66,35.323
2020-07-06 00:00:00,93.463,31.005,114.8012,29.944,95,35.369
2020-07-07 00:00:00,93.173,31.432,112.3082,30.043,92.32,36.245
2020-07-08 00:00:00,95.343,31.584,112.4324,30.712,93.3,37.051
2020-07-09 00:00:00,95.683,32.167,110.522,30.748,91.28,37.768
2020-07-10 00:00:00,95.92,32.02,113.0437,31.771,96.27,37.003
2020-07-13 00:00:00,95.478,33.282,113.8555,31.618,97.65,36.751
2020-07-14 00:00:00,97.058,33.456,115.1928,30.885,98.21,36.124
2020-07-15 00:00:00,97.725,34.157,117.4852,30.559,99.73,35.348
2020-07-16 00:00:00,96.523,34.568,118.4499,30.294,100.01,35.076
2020-07-17 00:00:00,96.328,33.879,119.5006,30.078,98.16,34.212
2020-07-20 00:00:00,98.358,32.791,120.7041,29.22,97.3,33.875
2020-07-21 00:00:00,97,32.663,120.408,27.223,99.41,32.927
2020-07-22 00:00:00,97.273,31.721,122.901,25.462,98.69,33.355
2020-07-23 00:00:00,92.845,33.207,121.621,27.237,98.98,33.105
2020-07-24 00:00:00,92.615,33.036,120.1501,26.332,98.28,33.274
2020-07-27 00:00:00,94.81,32.341,120.5512,27.08,96.9,33.028
2020-07-28 00:00:00,93.253,32.367,118.8893,26.987,97.32,32.795
2020-07-29 00:00:00,95.04,32.104,119.7012,24.767,99.68,32.476
2020-07-30 00:00:00,96.19,32.231,117.3897,26.028,97.02,32.788
2020-07-31 00:00:00,106.26,31.778,117.4279,26.537,96.64,32.814
2020-08-03 00:00:00,108.938,33.464,118.7364,26.921,96.1,32.936
2020-08-04 00:00:00,109.665,34.033,120.1978,25.78,95.55,32.992
2020-08-05 00:00:00,110.063,33.808,119.8253,25.499,97.21,32.77
2020-08-06 00:00:00,113.903,34.714,120.4653,27.232,97.24,32.908
2020-08-07 00:00:00,111.113,35.927,119.3573,27.362,99.38,33.356
2020-08-10 00:00:00,112.728,37.051,121.4109,26.88,100.64,33.521
2020-08-11 00:00:00,109.375,37.241,121.067,28.011,103.82,32.885
2020-08-12 00:00:00,113.01,36.914,121.0193,27.748,102.94,33.535
2020-08-13 00:00:00,115.01,37.019,119.4242,28.188,102.37,33.339
2020-08-14 00:00:00,114.908,37.361,119.6534,28.583,102.41,33.408
2020-08-17 00:00:00,114.608,37.363,118.8606,28.007,99.71,33.176
2020-08-18 00:00:00,115.563,36.863,119.3191,25.577,98.32,32.928
2020-08-19 00:00:00,115.708,36.956,118.2875,26.056,98.55,32.305
2020-08-20 00:00:00,118.275,36.922,117.6284,26.553,97.37,32.329
2020-08-21 00:00:00,124.37,37.973,117.638,26.457,97.32,31.892
2020-08-24 00:00:00,125.858,39.454,120.045,26.622,100.06,32.347
2020-08-25 00:00:00,124.825,39.015,119.0516,26.654,100.5,32.127
2020-08-26 00:00:00,126.523,39.402,118.6027,25.753,99.09,32.696
2020-08-27 00:00:00,125.01,40.132,119.0612,26.526,102.35,33.593
2020-08-28 00:00:00,124.808,39.908,119.4624,26.345,102.77,33.92
2020-08-31 00:00:00,129.04,41.997,117.7813,27.428,100.19,34.225
2020-09-01 00:00:00,134.18,43.253,117.8672,27.642,100.14,34.295
2020-09-02 00:00:00,131.4,45.754,122.4329,28.922,101.65,34.521
2020-09-03 00:00:00,120.88,46.829,118.8702,29.596,101.33,34.902
2020-09-04 00:00:00,120.96,44.622,116.8166,30.826,103.52,34.644
2020-09-08 00:00:00,112.82,41.976,115.7754,28.679,99.92,35.396
2020-09-09 00:00:00,117.32,40.74,116.7784,28.862,100.87,34.066
2020-09-10 00:00:00,113.49,40.4,115.1546,28.203,99.83,33.558
2020-09-11 00:00:00,112,38.926,116.0142,27.331,101.07,33.116
2020-09-14 00:00:00,115.355,38.6,116.616,27.319,102.47,33.471
2020-09-15 00:00:00,115.54,39.02,116.9503,27.192,99.28,33.624
2020-09-16 00:00:00,112.13,39.227,118.6505,28.354,99.7,33.295
2020-09-17 00:00:00,110.34,39.798,119.3191,27.196,98.56,33.204
2020-09-18 00:00:00,106.84,39.373,117.2559,27.428,98.35,33.084
2020-09-21 00:00:00,110.08,39.385,114.8585,27.357,95.31,34.023
2020-09-22 00:00:00,111.81,39.839,115.1068,28.117,94.27,34.415
2020-09-23 00:00:00,107.12,40.378,113.5021,28.833,92.74,33.868
2020-09-24 00:00:00,108.22,40.511,112.7953,29.695,92.66,34.23
2020-09-25 00:00:00,112.28,39.777,113.6168,28.892,93.47,33.821
2020-09-28 00:00:00,114.96,39.362,116.2721,27.724,96.16,33.207
2020-09-29 00:00:00,114.09,39.546,115.5175,27.524,95.35,33.684
2020-09-30 00:00:00,115.81,38.975,116.2148,28.597,96.27,33.731
2020-10-01 00:00:00,116.79,40.681,115.6608,28.734,96.97,33.685
2020-10-02 00:00:00,113.02,41.533,115.1641,29.478,97.89,33.628
2020-10-05 00:00:00,116.5,40.893,116.5396,28.325,99.04,33.598
2020-10-06 00:00:00,113.16,41.206,116.5014,29.362,98.02,33.996
2020-10-07 00:00:00,115.08,40.603,118.5072,28.854,99.73,34.153
2020-10-08 00:00:00,114.97,40.77,125.5945,28.443,101.78,34.003
2020-10-09 00:00:00,116.97,39.88,122.0604,28.554,101.2,33.518
2020-10-12 00:00:00,124.4,40.235,121.5064,27.576,102.44,32.647
2020-10-13 00:00:00,121.1,40.47,119.491,28.394,100.78,32.154
2020-10-14 00:00:00,121.19,40.202,120.2934,27.804,100.22,31.809
2020-10-15 00:00:00,120.71,40.107,119.2904,28.247,101.72,31.781
2020-10-16 00:00:00,119.02,40.134,120.2838,27.977,101.51,31.163
2020-10-19 00:00:00,115.98,39.989,119.8922,29.415,99.8,31.323
2020-10-20 00:00:00,117.51,39.501,112.1076,28.483,100.37,31.431
2020-10-21 00:00:00,116.87,39.542,109.9012,28.987,99.37,31.481
2020-10-22 00:00:00,115.75,39.099,110.5698,28.99,102.88,31.205
2020-10-23 00:00:00,115.04,38.608,110.799,27.864,103.81,31.015
2020-10-26 00:00:00,115.05,38.719,107.1885,30.818,101.24,32.824
2020-10-27 00:00:00,116.6,38.243,105.6029,29.305,99.33,31.841
2020-10-28 00:00:00,111.2,38.886,101.8682,30.913,96.54,32.729
2020-10-29 00:00:00,115.32,38.457,104.0269,29.033,97.17,33.156
2020-10-30 00:00:00,108.86,38.321,106.6536,29.759,98.04,34.064
2020-11-02 00:00:00,108.77,37.249,107.8476,29.657,100.25,33.479
2020-11-03 00:00:00,110.44,36.531,109.0415,28.061,103.41,32.708
2020-11-04 00:00:00,114.95,35.71,106.8829,28.718,100.25,31.282
2020-11-05 00:00:00,119.03,35.891,109.6242,27.326,104.35,31.158
2020-11-06 00:00:00,118.69,35.434,108.9269,28.117,102.96,31.685
2020-11-09 00:00:00,116.32,34.414,110.3501,26.698,116.9,28.54
2020-11-10 00:00:00,115.97,34.601,112.6234,26.612,116.52,30.083
2020-11-11 00:00:00,119.49,34.29,111.9452,26.822,114.78,29.768
2020-11-12 00:00:00,119.21,34.606,109.3663,27.517,113.37,30.251
2020-11-13 00:00:00,119.26,34.001,111.6109,27.193,114.08,30.024
2020-11-16 00:00:00,120.3,33.745,113.0532,26.778,117.3,29.771
2020-11-17 00:00:00,119.39,34.085,112.4228,26.74,116.11,29.704
2020-11-18 00:00:00,118.03,34.174,111.5345,26.5,115.25,29.467
2020-11-19 00:00:00,118.64,33.918,111.9261,26.608,115.56,29.523
2020-11-20 00:00:00,117.34,33.892,111.6969,27.095,114.57,29.805
2020-11-23 00:00:00,113.85,33.184,114.7056,26.059,117.87,29.838
2020-11-24 00:00:00,115.17,33.17,118.8415,26.445,123.32,29.167
2020-11-25 00:00:00,116.03,33.491,118.6314,25.441,122.03,29.436
2020-11-27 00:00:00,116.59,33.604,118.7746,25.396,121.22,29.289
2020-11-30 00:00:00,119.05,35.809,117.9819,25.83,117.88,29.547
2020-12-01 00:00:00,122.72,35.987,117.638,26.414,119.74,29.728
2020-12-02 00:00:00,123.08,36.04,119.0325,25.478,122.04,28.944
2020-12-03 00:00:00,122.94,35.857,118.0678,26.082,121.24,29.325
2020-12-04 00:00:00,122.25,35.687,121.4969,25.93,122.34,29.973
2020-12-07 00:00:00,123.75,35.919,119.109,26.315,121.88,29.789
2020-12-08 00:00:00,124.38,35.791,120.0737,26.037,122,29.697
2020-12-09 00:00:00,121.78,35.785,121.1052,26.177,121.05,29.713
2020-12-10 00:00:00,123.24,35.735,119.3573,26.17,120.27,29.462
2020-12-11 00:00:00,122.41,36.335,118.6982,27.357,119.56,29.769
2020-12-14 00:00:00,121.78,36.165,117.9914,27.575,118.3,29.792
2020-12-15 00:00:00,127.88,36.442,120.2838,26.171,120.32,29.746
2020-12-16 00:00:00,127.81,37.073,119.9208,26.897,120.67,29.81
2020-12-17 00:00:00,128.7,37.366,119.9208,26.993,119.67,29.422
2020-12-18 00:00:00,126.655,37.691,120.2074,27.054,119.08,29.167
2020-12-21 00:00:00,128.23,38.059,117.8577,27.549,123.55,29.846
2020-12-22 00:00:00,131.88,38.407,118.0678,27.595,121.67,29.786
2020-12-23 00:00:00,130.96,38.035,118.3448,26.899,125.07,29.797
2020-12-24 00:00:00,131.97,38.212,119.0994,26.681,124.52,29.537
2020-12-28 00:00:00,136.69,37.615,119.2236,25.772,125.34,29.372
2020-12-29 00:00:00,134.87,37.46,118.2493,27.136,125.01,29.41
2020-12-30 00:00:00,133.72,36.889,118.7651,27.045,125.36,29.035
2020-12-31 00:00:00,132.69,36.284,120.236,27.004,127.07,29.369
2021-01-04 00:00:00,129.41,37.428,118.383,28.243,125.87,30.02
2021-01-05 00:00:00,131.01,36.977,120.4844,27.696,125.65,29.677
2021-01-06 00:00:00,126.6,37.657,123.4932,26.786,131.55,29.478
2021-01-07 00:00:00,130.92,37.474,123.2066,26.751,135.87,28.916
2021-01-08 00:00:00,132.05,37.456,122.7672,26.019,136.02,29.433
2021-01-11 00:00:00,128.98,38.252,122.815,27.054,138.05,29.83
2021-01-12 00:00:00,128.8,38.013,123.4167,26.229,140.22,29.654
2021-01-13 00:00:00,130.89,37.713,121.2294,27.068,140.35,29.91
2021-01-14 00:00:00,128.91,37.923,123.1875,26.431,141.17,29.925
2021-01-15 00:00:00,127.14,37.774,122.6335,27.458,138.64,29.985
2021-01-19 00:00:00,127.83,36.884,123.2353,27.08,138.04,30.029
2021-01-20 00:00:00,132.03,36.985,124.2477,28.007,135.97,29.487
2021-01-21 00:00:00,136.87,37.142,125.7473,27.611,134.83,29.716
2021-01-22 00:00:00,139.07,37.49,113.292,28.776,133.79,29.875
2021-01-25 00:00:00,142.92,38.29,113.2633,28.543,132.12,30.473
2021-01-26 00:00:00,143.16,38.957,116.998,29.017,131.58,30.261
2021-01-27 00:00:00,142.06,40.578,116.9789,29.939,127.86,32.04
2021-01-28 00:00:00,137.09,40.098,114.6961,28.877,130.11,31.488
2021-01-29 00:00:00,131.96,40.811,113.7696,29.86,128.67,32.229
2021-02-01 00:00:00,134.14,39.782,115.1355,29.204,129.62,32.633
2021-02-02 00:00:00,134.99,38.062,114.0848,28.73,133.61,31.366
2021-02-03 00:00:00,133.94,37.712,113.7791,28.383,135.14,31.349
2021-02-04 00:00:00,137.39,37.43,115.5939,29.31,138.25,30.828
2021-02-05 00:00:00,136.76,36.969,116.3294,27.834,137.98,30.779
2021-02-08 00:00:00,136.91,36.587,118.0678,27.951,140.14,30.565
2021-02-09 00:00:00,136.01,36.739,116.6255,28.095,139.58,30.321
2021-02-10 00:00:00,135.39,36.686,116.7592,27.878,139.66,30.735
2021-02-11 00:00:00,135.13,36.221,115.4889,27.478,139.27,30.439
2021-02-12 00:00:00,135.37,36.062,115.3838,27.45,141.25,30.708
2021-02-16 00:00:00,133.19,36.321,114.6865,27.456,144.65,30.526
2021-02-17 00:00:00,130.84,36.097,114.591,27.81,145.1,31.139
2021-02-18 00:00:00,129.71,36.139,115.3169,27.599,145.59,30.496
2021-02-19 00:00:00,129.87,35.754,113.655,27.862,148.02,30.003
2021-02-22 00:00:00,126,35.984,115.4411,27.71,149.41,30.438
2021-02-23 00:00:00,125.86,36.406,115.2978,27.381,150.61,30.615
2021-02-24 00:00:00,125.35,36.366,117.6858,26.684,153.26,30.415
2021-02-25 00:00:00,120.99,36.951,116.9789,27.402,151.18,31.465
2021-02-26 00:00:00,121.26,35.742,113.5977,27.722,147.17,31.888
2021-03-01 00:00:00,127.79,35.173,115.3265,26.681,150.5,30.971
2021-03-02 00:00:00,125.12,35.024,114.9349,26.409,150.01,31.011
2021-03-03 00:00:00,122.06,34.84,116.8739,26.841,152.91,30.984
2021-03-04 00:00:00,120.13,35.254,114.7247,27.896,150.56,31.453
2021-03-05 00:00:00,121.42,34.487,117.3228,26.759,150.91,30.621
2021-03-08 00:00:00,116.36,34.483,119.214,25.94,152.91,30.278
2021-03-09 00:00:00,121.085,34.299,118.6123,25.857,151.83,29.717
2021-03-10 00:00:00,119.98,34.514,122.1368,25.678,155.13,30.013
2021-03-11 00:00:00,121.96,34.473,121.4396,25.78,154.32,28.741
2021-03-12 00:00:00,121.03,34.585,121.8885,25.932,156.15,29.258
2021-03-15 00:00:00,123.99,34.923,122.815,25.587,155.37,29.11
2021-03-16 00:00:00,125.57,34.828,122.4902,25.766,153.51,29.011
2021-03-17 00:00:00,124.76,35.049,123.2448,25.653,155.09,29.16
2021-03-18 00:00:00,120.53,35.375,124.2286,26.044,157.65,28.909
2021-03-19 00:00:00,119.99,34.508,123.1206,25.569,155.14,29.312
2021-03-22 00:00:00,123.39,32.794,124.6967,25.013,150.97,29.414
2021-03-23 00:00:00,122.54,32.448,124.6107,24.319,149.46,29.068
2021-03-24 00:00:00,120.09,32.253,124.7635,24.637,150.62,28.263
2021-03-25 00:00:00,120.59,31.925,127.1037,23.53,152.55,28.003
2021-03-26 00:00:00,121.21,31.396,130.2653,24.061,155.09,28.522
2021-03-29 00:00:00,121.39,30.983,129.7686,24.034,152.68,27.857
2021-03-30 00:00:00,119.9,30.974,128.6797,23.602,154.48,27.784
2021-03-31 00:00:00,122.15,30.656,127.2852,23.737,152.23,27.491
2021-04-01 00:00:00,123,30.404,127.2565,23.819,153.71,27.714
2021-04-05 00:00:00,125.9,30.693,129.8354,23.332,153.62,27.303
2021-04-06 00:00:00,126.21,30.691,128.2021,23.655,152.54,26.512
2021-04-07 00:00:00,127.9,30.855,128.8803,23.551,154.93,26.576
2021-04-08 00:00:00,130.36,31.156,129.0618,23.699,155.12,27.273
2021-04-09 00:00:00,132.995,31.797,129.6444,23.121,156.28,26.466
2021-04-12 00:00:00,131.24,32.203,128.5555,23.714,155.95,26.738
2021-04-13 00:00:00,134.43,32.331,125.2984,23.918,154.09,26.515
2021-04-14 00:00:00,132.03,32.669,126.6834,23.83,151.21,26.653
2021-04-15 00:00:00,134.5,32.267,126.6356,24.314,152.17,25.893
2021-04-16 00:00:00,134.16,31.998,127.6004,23.864,153.3,26.232
2021-04-19 00:00:00,134.84,31.753,127.1514,23.76,152.65,25.925
2021-04-20 00:00:00,133.11,31.646,131.9655,23.682,149.27,24.984
2021-04-21 00:00:00,133.5,30.867,137.1138,22.558,150.54,25.15
2021-04-22 00:00:00,131.94,30.994,134.9456,23.011,147.37,25.588
2021-04-23 00:00:00,134.32,30.536,136.044,23.412,150.19,25.234
2021-04-26 00:00:00,134.72,30.537,135.2226,22.793,150.56,24.767
2021-04-27 00:00:00,134.39,30.355,135.6428,22.711,151.25,25.348
2021-04-28 00:00:00,133.58,30.365,136.5885,22.616,152.23,24.631
2021-04-29 00:00:00,133.48,29.999,137.7729,22.772,155.19,24.997
2021-04-30 00:00:00,131.46,29.953,135.5187,22.727,153.81,25.069
2021-05-03 00:00:00,132.54,29.604,138.26,23.217,153.36,24.84
2021-05-04 00:00:00,127.85,29.502,139.2152,23.013,155.48,25.358
2021-05-05 00:00:00,128.1,29.019,138.7089,22.563,157.52,25.197
2021-05-06 00:00:00,129.74,28.879,141.7654,22.604,160.69,25.091
2021-05-07 00:00:00,130.21,28.793,138.9382,22.66,161.24,25.183
2021-05-10 00:00:00,126.85,29.022,139.6163,22.505,161.22,25.579
2021-05-11 00:00:00,125.91,29.155,137.7538,23.831,158.54,26.403
2021-05-12 00:00:00,122.77,30.626,134.9647,24.108,157.45,27.592
2021-05-13 00:00:00,124.97,29.882,137.706,24.309,161.5,27.201
2021-05-14 00:00:00,127.45,29.017,138.1931,22.996,164.01,26.419
2021-05-17 00:00:00,126.27,29.278,138.6038,23.957,164.67,26.609
2021-05-18 00:00:00,124.85,29.364,137.4577,23.633,162.35,25.997
2021-05-19 00:00:00,124.69,29.905,136.7699,24.217,161.11,27.022
2021-05-20 00:00:00,127.31,29.334,137.429,24.128,160.83,26.307
2021-05-21 00:00:00,125.43,29.301,138.2504,24.677,162.66,26.183
2021-05-24 00:00:00,127.1,28.813,138.2313,24.039,163.54,25.425
2021-05-25 00:00:00,126.9,28.854,137.343,24.291,161.85,25.863
2021-05-26 00:00:00,126.85,28.417,136.9514,23.974,161.83,24.4
2021-05-27 00:00:00,125.28,28.262,137.3717,23.077,164.35,24.879
2021-05-28 00:00:00,124.61,27.895,137.2953,22.994,164.24,24.83
2021-06-01 00:00:00,124.28,27.849,137.7251,23.039,166.05,25.029
2021-06-02 00:00:00,125.06,27.785,139.1865,23.528,166.06,25.018
2021-06-03 00:00:00,123.54,28.095,139.0241,24.015,166.17,25.144
2021-06-04 00:00:00,125.89,27.906,140.8103,23.321,166.44,24.187
2021-06-07 00:00:00,125.9,28.4,141.3834,23.447,165.66,23.984
2021-06-08 00:00:00,126.74,28.363,142.3863,22.788,165,23.685
2021-06-09 00:00:00,127.13,28.485,143.9146,23.666,162.94,24.925
2021-06-10 00:00:00,126.11,28.135,143.7904,22.617,160.4,25.045
2021-06-11 00:00:00,127.35,27.745,144.4972,23.222,160.29,25.587
2021-06-14 00:00:00,130.48,28.176,143.3033,22.078,157.57,24.64
2021-06-15 00:00:00,129.64,28.416,142.6633,22.781,155.18,24.978
2021-06-16 00:00:00,130.15,28.494,141.2019,23.594,156.27,24.388
